sample	total	protocol	CHR13	post.t13	BF.13	factor.13	CHR18	post.t18	BF.18	factor.18	CHR21	post.t21	BF.21	factor.21	post.13	post.18	post.21
Individual_136	1172	Protocol_5	0.028156996587030716	2.0670465005822218e-7	-15.391974667153836	0.7911560591857556	0.025597269624573378	4.765937966577816e-6	-12.254011429248155	0.9012315836440818	0.011092150170648464	1.2202720885060596e-4	-9.011144480076632	0.8466514038332943	0.9999997932953497	0.9999952340620335	0.9998779727911494
Individual_137	6905	Protocol_7	0.031136857349746562	3.5159788903858176e-20	-44.79438388394807	0.874884268288797	0.02664735698769008	4.494830273922354e-15	-33.03584848656041	0.9382031790957227	0.009847936278059377	3.025636723691722e-11	-24.221314466399942	0.7516819504249788	1	0.9999999999999956	0.9999999999697433
Individual_138	17847	Protocol_7	0.03978259651482042	3.162707465981933e-17	-37.99251812710533	1.1178124834997325	0.028408135821146412	4.077455186336924e-25	-56.159154259873816	1.0001968807598813	0.013503670084608057	1.1979704149125545e-11	-25.147807218932737	1.0307200189453156	1	1	0.9999999999880202
Individual_140	1513	Protocol_7	0.03040317250495704	1.1623338393248285e-8	-18.270250817979804	0.8542691714799507	0.021150033046926635	3.270496843078946e-8	-17.235738798100417	0.744652771821715	0.013218770654329148	2.3172564592998588e-4	-8.369724694222691	1.0089739644034987	0.9999999883766618	0.9999999672950312	0.9997682743540702
Individual_141	2701	Protocol_7	0.036653091447611995	1.0371771269194684e-8	-18.384178011860758	1.0298795646416574	0.02702702702702703	2.03615150304721e-8	-17.709619215565315	0.9515706450728504	0.012217697149203998	1.8590402850243856e-5	-10.892846495624122	0.9325631445520601	0.9999999896282286	0.9999999796384851	0.9999814095971497
Individual_142	1376	Protocol_7	0.03125	4.2912397511552074e-8	-16.96410502356527	0.8780633535660091	0.025436046511627907	8.775538591682226e-7	-13.946126627966212	0.8955552219253933	0.011627906976744186	1.109801149738724e-4	-9.106048530806016	0.8875451210130777	0.9999999570876024	0.9999991224461406	0.9998890198850261
Individual_150	111860	Protocol_7	0.03866440193098516	1.9425341399982944e-38	-86.83424015537982	1.086393421540637	0.02875022349365278	5.012779275622397e-81	-184.8974020256022	1.0122411424862203	0.013427498659038084	1.3300191668293285e-46	-105.63372092444641	1.024905939312545	1	1	1
Individual_151	1043	Protocol_7	0.04314477468839885	4.87312564630039e-5	-9.92914118481919	1.2122830576558514	0.032598274209012464	8.124911792314994e-5	-9.417909340725007	1.1477237502412712	0.006711409395973154	2.4842601416129822e-5	-10.60292573657514	0.5122743651484878	0.9999512687435371	0.9999187508820769	0.999975157398584
Individual_157	16607	Protocol_7	0.03588848076112483	8.915474855857762e-25	-55.376838810135965	1.008395512688079	0.025892695851147108	9.397363426849811e-31	-69.1397087193885	0.9116329838687933	0.012223761064611309	8.719081082443796e-15	-32.37326254299639	0.9330259964259837	1	1	0.9999999999999911
Individual_166	1325	Protocol_7	0.038490566037735846	2.9966635053247657e-6	-12.718008056434218	1.0815089758639447	0.03018867924528302	1.504330037021084e-5	-11.104562780593685	1.0628864563832592	0.010566037735849057	6.835416184602049e-5	-9.590739749937507	0.8064938307167892	0.9999970033364944	0.9999849566996296	0.9999316458381539
Individual_171	7856	Protocol_5	0.033859470468431775	1.774524062776819e-13	-29.360073955596153	0.9513843260633745	0.029531568228105907	2.1093301578572088e-10	-22.279480493374056	1.0397508168667704	0.014638492871690428	1.0338280609563123e-5	-11.479646649718939	1.1173397717438058	0.9999999999998224	0.9999999997890674	0.9999896617193902
Individual_172	1201	Protocol_1	0.034970857618651124	9.165883970879137e-7	-13.902606407005596	0.9826121125667913	0.025811823480432972	2.5593663673581997e-6	-12.8757482834902	0.9087856202319395	0.010824313072439634	1.0153504681158205e-4	-9.195004990094981	0.8262076979955212	0.9999990834116028	0.9999974406336327	0.9998984649531882
Individual_173	1472	Protocol_1	0.036005434782608696	5.883569551677734e-7	-14.345931418269192	1.011681689978228	0.029891304347826088	1.0563674625233862e-5	-11.458078800610881	1.0524164471322013	0.017663043478260868	0.003483965146753278	-5.656094175557678	1.3482003332780175	0.9999994116430447	0.999989436325375	0.9965160348532468
Individual_175	1297	Protocol_5	0.03238242097147263	1.0026479350861706e-6	-13.812865119833322	0.9098821489535206	0.026214340786430222	4.2819362429492245e-6	-12.361100975511679	0.9229574953752087	0.016962220508866616	0.0021412757750066	-6.144209899450084	1.2947073006605576	0.999998997352065	0.9999957180637573	0.9978587242249932
Individual_177	175977	Protocol_5	0.03149843445450258	1.2183651647563762e-50	-114.93174471848694	0.8850438716543892	0.02592384232030322	1.3764619986277314e-101	-232.24157795442383	0.9127295923014184	0.013336970172238418	6.166417910004865e-67	-152.45408312691666	1.0179960012701754	1	1	1
Individual_178	460985	Protocol_5	0.03114418039632526	5.251369493644901e-57	-129.5888614021417	0.8750900314515878	0.026432530342635877	1.0835074757690193e-121	-278.5325928106607	0.9306395381148393	0.013523216590561516	1.1628900530483232e-108	-248.52828171165106	1.0322119818606144	1	1	1
Individual_179	2181913	Protocol_5	0.031220309884032956	4.3962016767108055e-59	-134.3717795738369	0.8772291198766079	0.02634568839362523	4.228849717765104e-143	-327.8277382764057	0.9275819968855799	0.013193926613939236	2.0422736129959503e-194	-445.9874443374263	1.0070776466157474	1	1	1
Individual_180	77456	Protocol_5	0.03524581697996282	9.00637217269702e-29	-64.57703535082989	0.990337928211198	0.028545238587068787	8.479711431165078e-49	-110.68899313682718	1.0050240105540522	0.012574881222887833	5.144659352415377e-46	-104.2809551200751	0.9598266049956032	1	1	1
Individual_181	2622925	Protocol_5	0.02950446543458162	4.4402774562412346e-70	-159.69023964494707	0.8290172756691564	0.02542848156161537	2.799836447654536e-163	-374.29180915410626	0.8952888743039485	0.013431569717014402	1.439827138288552e-183	-421.00854895438334	1.02521667860995	1	1	1
Individual_182	307768	Protocol_5	0.03174144160536508	3.102039836654282e-52	-118.60236492877017	0.8918718932168483	0.026747420134646878	3.6800339745555746e-107	-245.07368296600848	0.9417262137677376	0.013074783603233605	5.074598092399889e-103	-235.54201725021062	0.9979835940002526	1	1	1
Individual_184	2027785	Protocol_5	0.03021523484984848	2.8871267514949506e-65	-148.60776924067184	0.8489884941133602	0.025937167895018456	6.488984286616075e-151	-345.8202430280065	0.9131987606533448	0.013726800425094377	1.2386607935870108e-157	-361.29182880924583	1.047751308019497	1	1	1
Individual_185	435022	Protocol_5	0.032184579170708605	5.418952855152528e-51	-115.74193714606669	0.9043231846317799	0.02681473580646496	4.049055899738019e-114	-261.0962168585532	0.944096271606189	0.013413114739024692	5.048642232043461e-110	-251.6652408871503	1.0238080308020572	1	1	1
Individual_186	7000	Protocol_5	0.03414285714285714	2.060889150940132e-12	-26.907883599579026	0.9593469325818339	0.02457142857142857	9.813395071773188e-16	-34.55761319145071	0.8651136550348028	0.011285714285714286	1.2711977900117718e-9	-20.483306237941886	0.8614259360232643	0.999999999997939	0.9999999999999991	0.9999999987288026
Individual_187	29227	Protocol_5	0.03134088342970541	3.488262006971652e-32	-72.43331935590619	0.880616998656272	0.026516577137578268	6.88137008997884e-36	-80.96424557468103	0.9335986672413858	0.013309610976152188	1.204336441255451e-17	-38.95801783678851	1.0159077044640743	1	1	1
Individual_188	27661	Protocol_5	0.03513972741404866	2.4841537432151666e-21	-47.44435489731519	0.9873570206903997	0.02834315462203102	3.2314390770524806e-27	-60.99686993813461	0.9979090153021671	0.012797801959437475	2.4991720889335135e-19	-42.833157254286355	0.976841895235969	1	1	1
Individual_189	167726	Protocol_5	0.030639256883250063	8.89349914777069e-55	-124.45685953766521	0.8609026767896634	0.027145463434410884	1.249046569487257e-84	-193.19476729563334	0.955740567590102	0.013212024373084674	1.5664903633368297e-67	-153.8243635509259	1.0084590283091965	1	1	1
Individual_190	4869	Protocol_7	0.033887861983980284	7.61771272678494e-14	-30.205715144365758	0.9521820716427456	0.031628671185048265	1.0453981875692437e-7	-16.073697692843187	1.1135858565670778	0.012733620866707743	1.6582831283118782e-6	-13.3097260925804	0.9719430242846027	0.9999999999999236	0.9999998954601815	0.9999983417168719
Individual_191	1181533	Protocol_7	0.03726683892874765	8.901627498628746e-57	-129.0611161756258	1.0471246581305749	0.0288523469086348	1.990689187507459e-153	-351.60703832392875	1.0158367153094652	0.013011909104527762	3.1688293493485356e-181	-415.6145396026639	0.9931844539078764	1	1	1
Individual_192	1086567	Protocol_7	0.036938357229696836	7.681383159741589e-59	-133.8137208567803	1.037894970378459	0.028890993376386363	3.2614514633093776e-151	-346.5081767116656	1.0171973845466464	0.013109177804958185	1.949841169749488e-171	-393.074302984134	1.0006088649103866	1	1	1
Individual_193	2086557	Protocol_7	0.036826695843918955	1.9273182468265323e-60	-137.49897605240565	1.0347575057109404	0.028803430723435785	1.5042764144323134e-161	-370.3078879772086	1.014114468691005	0.013159956809231666	1.0088025993034802e-194	-446.69274395855047	1.00448476945477	1	1	1
Individual_194	11666	Protocol_7	0.034373392765300874	8.336974266390348e-23	-50.83875678611436	0.9658245287981337	0.028630207440425166	4.983881628837048e-18	-39.84032264292305	1.008015603618231	0.01045774044231099	3.6752922394899046e-15	-33.237143744457875	0.7982276195499067	1	1	0.9999999999999964
Individual_195	1496136	Protocol_7	0.037061470347615456	1.7635992724653113e-58	-132.98257863168126	1.041354206128462	0.028960602512071096	4.053605096538685e-154	-353.19849768861724	1.0196481909220665	0.012957378206259324	1.9471998320545698e-195	-448.3377007768375	0.9890221714954517	1	1	1
Individual_196	1297282	Protocol_7	0.03691872699998921	2.9686224749783705e-59	-134.76442245456727	1.0373433996479517	0.028792506178302018	3.2447145673922255e-156	-358.02624712152584	1.0137298360619826	0.013111258770259666	1.676264282283161e-179	-411.646163969979	1.0007677026620148	1	1	1
Individual_197	581396	Protocol_7	0.03710379844374574	2.589159883062842e-56	-127.99343175404807	1.042543542129685	0.028773847773290492	7.351748759655666e-141	-322.66955990075195	1.0130729088137471	0.013226785186000591	1.3190687693885676e-132	-303.6643062653182	1.0095857046329675	1	1	1
Individual_198	1558142	Protocol_7	0.03707620999883194	1.9790753433019412e-58	-132.86730565635824	1.0417683612509432	0.029031371980217463	6.343981235463764e-153	-350.4480127016007	1.02213985041492	0.013043098767634785	1.2557365828717036e-191	-439.5660304428255	0.9955651259731109	1	1	1
Individual_199	1175686	Protocol_7	0.036794688377679075	6.060030071295815e-60	-136.3533908173138	1.0338581590502767	0.02870494332670458	8.24515200565312e-157	-359.3962342081225	1.0106469132123599	0.013171033762416155	1.7353863410137167e-171	-393.1908208384355	1.0053302608896642	1	1	1
Individual_200	1170106	Protocol_7	0.03635738984331334	6.212460904022325e-63	-143.23630376033705	1.021570932887247	0.028939258494529555	2.9759099483704908e-151	-346.599799184872	1.0188967083220697	0.013279993436492079	7.373560273493609e-165	-377.9286396780024	1.0136470308214047	1	1	1
Individual_201	676136	Protocol_7	0.03701622158855615	2.625452526659488e-57	-130.28209702836628	1.0400828052604838	0.0287294272158264	1.6254611555080713e-145	-333.38904692061016	1.0115089447684849	0.013074292745838115	2.6249284764084775e-148	-339.81754011452887	0.9979461274048153	1	1	1
Individual_202	17966	Protocol_7	0.04052098408104197	1.0200205725815099e-15	-34.51895359862034	1.1385597175038267	0.029110542135144163	3.433637176786635e-23	-51.7258370381181	1.0249272822445024	0.0134142268729823	5.631109569285103e-12	-25.90271461161117	1.0238929187419041	0.9999999999999991	1	0.999999999994369
Individual_203	22438	Protocol_1	0.04095730457260005	7.379641602985885e-13	-27.934881134769757	1.1508194625933326	0.030127462340672075	1.547783688889063e-20	-45.61487783033712	1.0607311246350892	0.01363757910687227	3.4455843026964734e-13	-28.69651270992815	1.0409411446911558	0.9999999999992619	1	0.9999999999996554
Individual_204	483286	Protocol_7	0.03763609953526483	2.4337758764955474e-52	-118.84498092568698	1.0575001527385202	0.02879454401741412	1.988832941336869e-135	-310.1614395491354	1.0138015845334856	0.012607441556345519	6.6222601452762145e-149	-341.19474213275845	0.962311898794111	1	1	1
Individual_205	903129	Protocol_7	0.036156518061096474	8.258520460849992e-64	-145.25420050109258	1.015926832063883	0.028779941735898193	1.6261848740086583e-150	-344.9015272457921	1.0132874657431445	0.013138765336956293	1.3753287261102282e-160	-368.0949221029676	1.0028672481018122	1	1	1
Individual_206	1403603	Protocol_7	0.03664853950867874	3.287985857267742e-61	-139.2674154967697	1.0297516641371787	0.028711822360026305	3.099574833896677e-159	-364.97976483432404	1.0108891110008509	0.013068510112902295	1.3404161808061028e-185	-425.68526205546533	0.9975047455070188	1	1	1
Individual_207	3245	Protocol_7	0.04406779661016949	1.881837538545567e-5	-10.880657932814092	1.2382181528252874	0.029583975346687212	9.314945954536204e-8	-16.18906044874834	1.0415959726652588	0.011093990755007704	1.751288981444135e-6	-13.255156729040914	0.8467918935767299	0.9999811816246146	0.9999999068505406	0.9999982487110187
Individual_208	4405	Protocol_1	0.038365493757094214	3.449853110783151e-9	-19.484934179944293	1.077994691506238	0.029511918274687854	9.971616433720134e-9	-18.423523126381358	1.0390589790693325	0.013166855845629965	6.488139380427516e-6	-11.945528270418231	1.00501136517894	0.9999999965501467	0.9999999900283836	0.9999935118606196
Individual_209	3152	Protocol_2	0.038388324873096444	2.69652728255953e-9	-19.73130108073862	1.07863620082728	0.03140862944162436	7.749194685022e-7	-14.070505949682545	1.1058386018089628	0.012373096446700508	1.0922417029778467e-5	-11.424682349939554	0.9444245989460225	0.9999999973034726	0.9999992250805314	0.9999890775829701
Individual_210	897124	Protocol_2	0.03818981545471975	5.625430589681657e-141	-322.93720061772297	1.0730584777676233	0.02952657603631159	1.5921947365044117e-239	-549.8527238237106	1.0395750512096267	0.013011579224276688	7.436186247679582e-180	-412.4589586226264	0.9931592745176435	1	1	1
Individual_211	610933	Protocol_2	0.037269225921664074	4.311508480910623e-150	-343.92647611065445	1.047191727922739	0.02917832233649189	3.0858545326369414e-229	-526.1651576806429	1.0273136952915285	0.013359893801775317	1.4262375638291756e-137	-315.09911783751687	1.0197457362475946	1	1	1
Individual_212	188862	Protocol_2	0.038054240662494306	2.3485513913594246e-106	-243.22022114849213	1.0692490935525676	0.029121792631656977	1.2889278034716077e-140	-322.1081023064974	1.0253233910067936	0.012771229786828478	1.1215498689450815e-85	-195.6050213642136	0.9748136710507393	1	1	1
Individual_213	454531	Protocol_7	0.03679176997828531	1.671688371019737e-57	-130.73351618433824	1.0337761577843971	0.028933120073218327	6.835411982393252e-131	-299.71653043845555	1.018680586085576	0.013233420822782165	1.3694083116542003e-118	-271.3906622160519	1.0100921953592934	1	1	1
Individual_214	1026797	Protocol_7	0.03841265605567605	3.895336192588515e-49	-111.4668895672237	1.0793198590599866	0.029432302587561125	5.12960608840838e-138	-316.1217139628291	1.03625586089132	0.013180794256313565	1.3415951064850321e-164	-377.3300959670249	1.006075268461074	1	1	1
Individual_215	5472	Protocol_7	0.039473684210526314	6.54731343916569e-10	-21.146796125737428	1.1091326571360114	0.02887426900584795	9.249795216470763e-11	-23.103834610322654	1.0166085510043645	0.014985380116959063	1.0893266830413236e-4	-9.124671649982497	1.1438172868026724	0.9999999993452686	0.999999999907502	0.9998910673316961
Individual_216	1344546	Protocol_7	0.03340160916770419	4.670827435641743e-85	-194.1783966674282	0.9385193267294558	0.027513376262322004	3.623827170570765e-188	-431.5984667860769	0.9686940843285825	0.01314495748007134	5.4037404547889764e-179	-410.47564025534103	1.0033398874531043	1	1	1
Individual_217	32192	Protocol_7	0.0400720675944334	1.1858139010794044e-21	-48.18385757769808	1.1259460498013438	0.02864065606361829	1.6324104128014416e-37	-84.70559073742092	1.0083834799333753	0.012176938369781311	7.476662934305745e-25	-55.55284076418845	0.9294520725519655	1	1	1
Individual_218	42068	Protocol_7	0.03508605115527241	5.467611603297202e-42	-95.00973202026377	0.9858488237051853	0.029547399448511934	6.5072951266969825e-40	-90.2304798450144	1.0403082042774903	0.01411999619663402	2.0298251797633578e-17	-38.43599690989665	1.0777635010419335	1	1	1
Individual_219	8623	Protocol_7	0.0369940855850632	1.5576169664444745e-15	-34.09561932721023	1.0394608272297137	0.025745100313116085	5.743658675052961e-19	-42.00102035977338	0.9064364233594332	0.011944798793923229	6.368971258328887e-10	-21.174412970669234	0.9117331186285333	0.9999999999999982	1	0.9999999993631028
Individual_220	1388	Protocol_7	0.04610951008645533	1.8217900512873034e-4	-8.610338613985522	1.295586273849558	0.02089337175792507	5.964351955932478e-8	-16.63488027574508	0.7356162119331184	0.010806916426512969	6.792711177702693e-5	-9.597007383881442	0.8248798314890996	0.9998178209948708	0.9999999403564805	0.9999320728882231
Individual_223	86898	Protocol_7	0.037434693548758315	5.117450792220168e-42	-95.07591748283245	1.0518410418284343	0.029402287739648782	2.9460934635052542e-64	-146.28496590851987	1.0351990947083005	0.013740247186356419	1.4184923329200564e-34	-77.93829859160704	1.0487776842517305	1	1	1
Individual_224	1045	Protocol_7	0.04401913875598086	7.06662144662961e-5	-9.557472302331252	1.2368509631092492	0.0354066985645933	2.748771449971798e-4	-8.198911390652345	1.2466030747413706	0.011483253588516746	1.9227043016281894e-4	-8.556415397580873	0.8765038898425801	0.9999293337855336	0.9997251228550026	0.999807729569837
Individual_232	2441	Protocol_1	0.03768947152806227	1.1720231048440576e-7	-15.959364128764737	1.0589998004499512	0.0282671036460467	2.473826389716727e-7	-15.212329305989758	0.9952314038799618	0.017206063088897994	0.0039679598702968425	-5.525527349833079	1.3133195317899373	0.9999998827976897	0.9999997526173612	0.9960320401297036
Individual_233	3566	Protocol_1	0.034492428491306786	1.3118385811167155e-10	-22.754421279541948	0.9691691978788031	0.030566461020751542	2.887034947937711e-7	-15.05786535636921	1.0761874401510951	0.015703869882220976	7.184304420873098e-4	-7.237722978394027	1.1986588061690922	0.999999999868816	0.999999711296505	0.9992815695579129
Individual_238	431265	Protocol_1	0.03815519460192689	5.968274628358352e-27	-60.38333963218044	1.0720857001002115	0.02925347524144088	6.235144009973755e-69	-157.04816974069522	1.0299596873264605	0.013328232061493514	1.9164717156454522e-108	-248.02870419596525	1.0173290310601433	1	1	1
Individual_239	486188	Protocol_1	0.038081976519371105	2.8070339134796245e-27	-61.137669131779845	1.0700284164166722	0.02886126354414342	2.8004729505090516e-74	-169.36150856774597	1.0161506532277695	0.013169802627790073	7.9768839445151e-121	-276.5362484002197	1.0052362897620248	1	1	1
Individual_240	5140	Protocol_1	0.036381322957198446	3.039341528624495e-11	-24.216795133373825	1.0222434061749026	0.02898832684824903	7.033546426799613e-10	-21.07515988023292	1.0206243125071253	0.013618677042801557	6.8731698936333744e-06	-11.887878273944603	1.0394983713032544	0.9999999999696065	0.9999999992966453	0.9999931268301064
Individual_241	51609	Protocol_1	0.036078978472747	3.345856348232309e-27	-60.96207484158346	1.0137481225925145	0.027708345443624174	1.7950721483106105e-45	-103.03128396955466	0.9755585814645606	0.0128853494545525	2.0268498403334684e-30	-68.3710700048521	0.9835242975205472	1	1	1
Individual_259	784752	Protocol_7	0.03700022427467531	8.860385088386505e-58	-131.36834516628167	1.0396333122981074	0.02923853650580056	1.260015610405877e-137	-315.2230336300866	1.0294337226209969	0.012730136399779803	6.694085214450554e-175	-401.0511669412752	0.9716770588251773	1	1	1
Individual_260	1023467	Protocol_7	0.036673385658746206	1.5878064162605962e-60	-137.69275212836672	1.030449791940425	0.02894279932816593	4.911528911498067e-149	-341.49359357550685	1.0190213743959258	0.013153330786434736	5.2704595536332573e-166	-380.56700787643223	1.0039790125531283	1	1	1
Individual_261	394975	Protocol_7	0.03719222735616178	2.156068938359614e-54	-123.5713083940225	1.045028220126108	0.02908032153933793	6.992759316405767e-124	-283.57567630092063	1.0238632720662069	0.013056522564719286	1.94396708248154e-117	-268.7377251072883	0.9965897493753832	1	1	1
Individual_262	1297507	Protocol_5	0.030418333003213085	1.6363434135271872e-63	-144.5703967320035	0.8546951515740446	0.026454577894377447	7.386488551815827e-137	-313.45450528028533	0.9314157908270605	0.01346582330577022	4.732238128562129e-159	-364.55663151817663	1.0278312166896075	1	1	1
Individual_263	3885	Protocol_7	0.03783783783783784	1.4279731715592847e-9	-20.367009759201	1.0631686010745192	0.030373230373230375	6.890581921531886e-8	-16.490525134729385	1.0693841535104414	0.01287001287001287	7.965564434318607e-6	-11.740374787195629	0.9823536731933679	0.9999999985720267	0.9999999310941808	0.9999920344355657
Individual_264	12195	Protocol_1	0.03608036080360803	5.022326947709924e-17	-37.5300532191941	1.013786963362805	0.028536285362853627	2.8835164105438925e-17	-38.0849360556525	1.0047087844164018	0.014678146781467815	9.797822487820538e-7	-13.835934505308412	1.120366510280879	1	1	0.9999990202177512
Individual_265	25572	Protocol_1	0.03726732363522603	3.394988673332982e-20	-44.829401435154764	1.0471382774264435	0.02991553261379634	7.006632859258924e-23	-51.0125998871284	1.0532694786792989	0.01325668700140779	4.3387555369658886e-16	-35.373773923545535	1.0118680767251396	1	1	0.9999999999999996
Individual_270	3107	Protocol_7	0.03926617315738655	6.650519399259189e-8	-16.5259857206777	1.10330200589691	0.028001287415513356	1.7236646300048104e-8	-17.876228103557285	0.9858725157674623	0.018023817186997103	0.015178321829840665	-4.172592372929809	1.3757377865461804	0.9999999334948062	0.9999999827633538	0.9848216781701593
Individual_271	11910	Protocol_3	0.03392107472712007	3.4686619120120666e-13	-28.689837305467353	0.9531152842066638	0.031066330814441646	2.657847934930735e-9	-19.745749085968644	1.0937869127663578	0.0163727959697733	0.0021731775638299876	-6.129389325023818	1.2497171855070792	0.9999999999996527	0.9999999973421518	0.99782682243617
Individual_272	7226	Protocol_3	0.03653473567672295	9.227127601726387e-9	-18.50111803005122	1.0265540009584342	0.029615278162192085	3.4835622565494447e-9	-19.475210426296005	1.0426980857579338	0.012593412676446166	3.353204895317836e-8	-17.210764136745436	0.9612410900980274	0.9999999907728725	0.9999999965164381	0.999999966467951
Individual_273	466895	Protocol_3	0.03324730399768685	4.44040336671189e-24	-53.77129701118089	0.9341836558475999	0.027637905738977713	1.365594996920335e-55	-126.33058988583056	0.9730785323225613	0.013266366099444201	9.982867661106137e-100	-227.95763890956346	1.0126068714416097	1	1	1
Individual_274	350765	Protocol_4	0.0321611335224438	3.3628222594962304e-52	-118.52164425609932	0.9036644081664383	0.026721594229754963	1.5361221209879141e-112	-257.46026927791655	0.9408169323675668	0.013162658760138553	1.3069032544548436e-116	-266.832210376482	1.0046910063424077	1	1	1
Individual_275	2706	Protocol_3	0.03215077605321508	2.0984479529776484e-8	-17.679482721496033	0.9033733837131446	0.027346637102734665	2.613078941797749e-7	-15.157566192394231	0.9628235130116276	0.014781966001478197	2.7786546333853954e-4	-8.188095602163026	1.1282909151090124	0.9999999790155203	0.999999738692106	0.9997221345366613
Individual_276	412900	Protocol_3	0.03409300072656818	7.3751603642931255e-22	-48.65875439956859	0.9579460656351629	0.027260837975296683	3.297460982436503e-58	-132.3567826205834	0.9598026875630423	0.013349479292806976	1.755290506608638e-92	-211.27519418140196	1.018950808438051	1	1	1
Individual_277	4848	Protocol_3	0.036922442244224425	1.664021441351632e-7	-15.6088582568125	1.0374477906819515	0.029084158415841586	3.992696690639704e-8	-17.03621383909999	1.023998361251044	0.010726072607260726	2.6344545726385345e-8	-17.452004550346626	0.81870911327774	0.999999833597856	0.9999999600730333	0.9999999736554542
